id,tipo,estado,valuacion,pedania,written_by_lawyer,predominant_feeling,formality,politeness,referred_company_name,psychological_impact,economic_impact,ValorReclamo,Valuacion_Danios
1204158,URBANO,EDIFICADO NoPH,13127140.32,SANTIAGO,0.4,neutral,1.0,1.0,SierraV Segura,0.0,0.6,429323714.0,
1136519,URBANO,BALDIO,698985.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,19530229.28,
1163212,URBANO,EDIFICADO NoPH,7461905.68,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,7820100.35,
2532840,URBANO,EDIFICADO NoPH,1443861.05,SAN ROQUE,0.4,neutral,0.0,1.0,SierraV Segura,0.0,1.0,36523976.98,
1204479,URBANO,BALDIO,930044.5,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,1.0,1.0,14700729.84,
1135365,URBANO,EDIFICADO NoPH,1314658.8,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,28589074.17,
1135361,URBANO,BALDIO,528500.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,8361335.51,
2063789,URBANO,EDIFICADO NoPH,2721547.99,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,81174389.34,
1134299,RURAL,BALDIO,4970870.14,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,93290300.17,
1172466,URBANO,EDIFICADO NoPH,1845144.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,19715436.33,
1134794,RURAL,EDIFICADO NoPH,3063643.38,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,32148478.21,
1204653,URBANO,EDIFICADO NoPH,3638268.65,SANTIAGO,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,39085480.79,
2445410,URBANO,EDIFICADO NoPH,5291855.1,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,194621474.85,
1204483,URBANO,BALDIO,760032.0,SANTIAGO,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,11767351.18,
2471427,URBANO,EDIFICADO NoPH,2804781.64,SAN ROQUE,0.0,sadness,0.0,1.0,SierraV Segura,0.0,1.0,77608901.03,
1140106,URBANO,EDIFICADO PH,1733598.22,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,18052537.45,
,,,,,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,2644752.75,
2311454,RURAL,BALDIO,14629.63,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.6,309329.96,
2445409,URBANO,BALDIO,1163316.0,SAN ROQUE,0.7,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,12401920.06,
1204239,URBANO,EDIFICADO NoPH,4103028.89,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,47708037.43,
1169200,URBANO,EDIFICADO NoPH,7803042.91,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,59834864.82,
2448938,URBANO,BALDIO,1400202.0,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,25118824.75,
2073840,RURAL,BALDIO,215977.83,SAN ROQUE,0.9999999999999999,sadness,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,3129672.26,
1136196,URBANO,EDIFICADO NoPH,4766375.04,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,0.7999999999999999,49063640.1,
1204480,URBANO,BALDIO,1049002.5,SANTIAGO,0.5,anguish,0.5,0.5,Volterra Seguros,0.0,1.0,17678477.61,
2448932,URBANO,BALDIO,1624212.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,58059175.58,
2313224,URBANO,BALDIO,882000.0,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,25917618.91,
1136713,URBANO,BALDIO,676935.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,14091706.53,
1205019,URBANO,EDIFICADO NoPH,2003335.2,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,20601793.25,
1172425,URBANO,BALDIO,732732.0,SAN ROQUE,0.4,anguish,0.5,1.0,Volterra Seguros,0.0,0.5,6357098.73,
2445411,URBANO,BALDIO,2228025.8,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,0.6,46130362.77,
1174539,URBANO,EDIFICADO NoPH,2354145.6,SAN ROQUE,0.7,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,28781967.71,
1137348,URBANO,BALDIO,361620.0,SAN ROQUE,0.4,sadness,0.0,1.0,Volterra Seguros,0.0,0.7999999999999999,297257.41,
1134554,RURAL,BALDIO,10890210.14,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,101238163.27,
1188842,URBANO,BALDIO,1487640.0,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,55553867.69,
1181213,URBANO,EDIFICADO NoPH,1270284.0,SAN ROQUE,0.5,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,1455300.16,
1174352,URBANO,EDIFICADO NoPH,1259389.44,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,10712616.15,
1140585,URBANO,EDIFICADO NoPH,6958828.46,SAN ROQUE,0.7,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,69800894.19,
1146802,URBANO,EDIFICADO NoPH,5980780.6,SAN ROQUE,0.0,anguish,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,6436520.73,
1172707,URBANO,EDIFICADO NoPH,4089437.44,SAN ROQUE,0.4,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,26421273.39,
1204514,URBANO,EDIFICADO NoPH,4245659.29,SANTIAGO,0.5,neutral,0.0,1.0,SierraV Segura,1.0,1.0,23411219.99,
2448971,URBANO,EDIFICADO NoPH,3923065.08,SAN ROQUE,0.5,sadness,0.5,1.0,Aseguradora Norte,0.0,1.0,26862506.38,
1140822,URBANO,BALDIO,540540.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,15572855.27,
2276841,URBANO,EDIFICADO NoPH,1556429.86,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,49287045.17,
1136530,URBANO,BALDIO,588000.0,SAN ROQUE,0.5,sadness,0.0,1.0,Aseguradora Norte,0.0,0.7,10898219.23,
1202321,URBANO,EDIFICADO NoPH,22331295.08,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,604128686.8,
1204494,URBANO,EDIFICADO NoPH,875579.86,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,29598583.54,
2448928,URBANO,EDIFICADO NoPH,7555195.55,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,259265890.67,
1140935,URBANO,EDIFICADO NoPH,948947.6,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,718913.86,
1173902,URBANO,EDIFICADO NoPH,2920139.04,SAN ROQUE,1.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,87179739.51,
1188749,URBANO,EDIFICADO NoPH,5301975.5,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,53002418.53,
1172820,URBANO,EDIFICADO NoPH,2357571.6,SAN ROQUE,0.5,sadness,0.0,1.0,Volterra Seguros,0.0,0.8999999999999999,29149965.59,
1136197,URBANO,EDIFICADO NoPH,2584422.24,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,22716652.03,
1204501,URBANO,BALDIO,734860.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.5,26458854.68,
1204487,URBANO,EDIFICADO NoPH,4855070.16,SANTIAGO,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,55710612.29,
1204124,URBANO,EDIFICADO NoPH,2144816.8,SANTIAGO,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,57009268.65,
1154012,URBANO,BALDIO,100800.0,SAN ROQUE,0.4,anguish,0.0,1.0,Volterra Seguros,1.0,0.6,75748.85,
1190456,URBANO,BALDIO,282366.0,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,273792.01,
1161407,URBANO,BALDIO,325360.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.6,347106.33,
1135389,URBANO,BALDIO,346430.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,8947596.68,
1171881,URBANO,EDIFICADO NoPH,3680933.76,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,40627687.67,
1204106,URBANO,EDIFICADO NoPH,2173345.44,SANTIAGO,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,79293611.13,
1192080,URBANO,BALDIO,263760.0,SAN ROQUE,1.0,sadness,0.5,0.5,SierraVolt Energética Limitada,1.0,1.0,262084.32,
1204481,URBANO,EDIFICADO NoPH,3149012.38,SANTIAGO,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,48310702.59,
2519544,URBANO,EDIFICADO NoPH,1796711.2,SAN ROQUE,0.4,neutral,1.0,1.0,SierraV Segura,0.0,1.0,61233146.56,
1140481,URBANO,EDIFICADO NoPH,3912866.44,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,80906177.12,
1140819,URBANO,EDIFICADO NoPH,2720818.74,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,9984761.68,
1995743,URBANO,EDIFICADO NoPH,4198307.5,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,46807840.83,
2101355,RURAL,EDIFICADO NoPH,17892237.56,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,381251778.39,
1136629,URBANO,EDIFICADO NoPH,3860854.72,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,45612175.59,
1190615,URBANO,BALDIO,450310.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,1.0,0.7,487262.21,
1142192,URBANO,BALDIO,878472.0,SAN ROQUE,0.4,neutral,1.0,1.0,SierraV Segura,0.0,0.6,1018143.38,
1204109,URBANO,BALDIO,779184.0,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,13013649.3,
1135549,URBANO,BALDIO,257600.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,6241176.77,
1205358,URBANO,BALDIO,982327.5,SANTIAGO,0.7,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,7061188.31,
2448937,URBANO,BALDIO,1355985.0,SAN ROQUE,0.5,anger,0.0,0.5,SierraVolt Energética,0.0,0.7,21285709.84,
2448929,URBANO,BALDIO,1644340.5,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,23118143.59,
1139786,URBANO,EDIFICADO NoPH,4747529.14,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.6,36494936.19,
2448925,URBANO,BALDIO,1343905.5,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,28383573.49,
2132805,URBANO,EDIFICADO NoPH,3895347.25,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,0.6,33865609.92,
1202021,URBANO,EDIFICADO NoPH,3762040.13,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,40758123.7,
1204491,URBANO,EDIFICADO NoPH,1266797.32,SANTIAGO,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,22897388.82,
1993206,RURAL,EDIFICADO NoPH,191913455.65,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,3468005092.56,
1174830,URBANO,EDIFICADO NoPH,1562576.64,SAN ROQUE,0.5,sadness,0.5,1.0,Volterra Seguros,0.0,0.6,8270934.06,
2170342,RURAL,BALDIO,137834.06,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.6,3836052.36,
1204107,URBANO,BALDIO,960540.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,22708751.72,
2117979,URBANO,EDIFICADO NoPH,3225836.0,SANTIAGO,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,44535675.48,
2449015,URBANO,EDIFICADO NoPH,2990768.16,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,41291842.99,
1204510,URBANO,EDIFICADO NoPH,3083624.46,SANTIAGO,1.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,10353765.18,
1198427,URBANO,BALDIO,443352.0,SAN ROQUE,1.0,anguish,0.5,0.5,SierraVolt Energética Limitada,1.0,0.7,441611.02,
2448946,URBANO,BALDIO,1263444.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,15674520.97,
2448921,URBANO,BALDIO,1315030.5,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,15350007.43,
2448927,URBANO,EDIFICADO NoPH,19926310.76,SAN ROQUE,0.5,neutral,1.0,0.5,Volterra Seguros,0.0,0.6,449173438.1,
1134739,RURAL,BALDIO,471792.48,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.6,7880474.12,
1136504,URBANO,EDIFICADO NoPH,2746750.64,SAN ROQUE,1.0,neutral,0.0,0.5,SierraVolt Energética Limitada,0.0,0.7,62295982.55,
1140555,URBANO,EDIFICADO NoPH,2377391.84,SAN ROQUE,0.4,anguish,0.0,1.0,Volterra Seguros,1.0,0.7,16675349.45,
1202308,URBANO,EDIFICADO NoPH,2687410.68,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,52048446.42,
1161117,URBANO,BALDIO,112000.0,SAN ROQUE,0.5,anger,0.5,0.5,SierraVolt Energética,0.0,0.5,99269.43,
1204173,URBANO,BALDIO,956165.0,SANTIAGO,0.4,neutral,0.5,0.5,SierraVolt Energética,0.0,0.5,35048279.38,
1204537,URBANO,EDIFICADO NoPH,2439378.4,SANTIAGO,0.5,sadness,0.0,1.0,Aseguradora Norte,0.0,0.8999999999999999,26238148.96,
1205368,URBANO,EDIFICADO NoPH,4004358.79,SANTIAGO,0.8999999999999999,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,29979882.16,
1173904,URBANO,EDIFICADO NoPH,11144021.76,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,299560922.47,
1179270,URBANO,EDIFICADO NoPH,7163862.72,SAN ROQUE,0.4,sadness,0.0,1.0,SierraV Segura,1.0,0.7,6449095.54,
1204126,URBANO,BALDIO,625800.0,SANTIAGO,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,21813966.77,
1135388,URBANO,BALDIO,408996.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,9786441.82,
2132804,URBANO,EDIFICADO NoPH,6739671.02,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,52270587.87,
1180116,URBANO,EDIFICADO NoPH,4093535.31,SAN ROQUE,0.7999999999999999,neutral,0.6,1.0,SierraVolt Energética Limitada,1.0,1.0,3331713.05,
1156433,URBANO,EDIFICADO NoPH,1150168.9,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,1363541.28,
1186289,URBANO,EDIFICADO NoPH,4434148.04,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,54175382.07,
1187718,URBANO,EDIFICADO NoPH,2612724.66,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,23728625.22,
1135360,URBANO,BALDIO,373520.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,11913148.73,
1204588,URBANO,BALDIO,1065960.0,SANTIAGO,0.4,sadness,0.0,1.0,SierraV Segura,0.0,0.7,12763298.39,
1204776,URBANO,EDIFICADO NoPH,3938574.53,SANTIAGO,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,25010144.15,
1202073,URBANO,EDIFICADO NoPH,1570226.2,SANTIAGO,0.5,sadness,0.5,1.0,Volterra Seguros,0.0,0.7999999999999999,25612332.12,
1201022,URBANO,BALDIO,389697.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,311505.37,
1172027,URBANO,EDIFICADO NoPH,4466136.42,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,1.0,1.0,118432583.78,
1202306,URBANO,EDIFICADO NoPH,4076201.42,SANTIAGO,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,98457343.63,
1188584,URBANO,EDIFICADO NoPH,7650694.6,SAN ROQUE,0.5,anger,0.0,0.5,SierraVolt Energética,0.0,0.6,258820875.98,
1174837,URBANO,EDIFICADO NoPH,1464274.56,SAN ROQUE,0.8999999999999999,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,12758361.39,
1136531,URBANO,EDIFICADO NoPH,2857501.25,SAN ROQUE,0.6,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,47505637.79,
1205360,URBANO,BALDIO,799092.0,SANTIAGO,0.4,neutral,0.0,1.0,Volterra Seguros,0.0,0.6,3916885.84,
1187812,URBANO,BALDIO,1673700.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,51296081.97,
1204161,URBANO,EDIFICADO NoPH,11588875.91,SANTIAGO,0.0,neutral,0.5,1.0,SierraVolt Energética,0.0,0.6,125722570.1,
1204493,URBANO,EDIFICADO NoPH,3014418.4,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,74008490.79,
1188590,URBANO,EDIFICADO NoPH,3407385.44,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,21451917.17,
1202240,URBANO,BALDIO,573300.0,SANTIAGO,0.8999999999999999,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,3923538.14,
1188844,URBANO,EDIFICADO NoPH,4651488.96,SAN ROQUE,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,0.7,125974840.92,
1150406,URBANO,EDIFICADO NoPH,938255.68,SAN ROQUE,0.5,anguish,0.0,1.0,SierraV Segura,0.0,1.0,1163249.47,
1204167,URBANO,EDIFICADO NoPH,3782250.37,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,36709892.4,
1204502,URBANO,BALDIO,713545.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7999999999999999,19712174.13,
1188838,URBANO,EDIFICADO NoPH,2474424.06,SAN ROQUE,0.5,neutral,0.5,0.5,Volterra Seguros,0.0,0.7,62387384.3,
2120792,URBANO,EDIFICADO NoPH,7282263.84,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,22571943.0,
1202314,URBANO,BALDIO,448350.0,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,15694216.89,
2448904,URBANO,BALDIO,1463952.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,33567670.26,
1140816,URBANO,EDIFICADO NoPH,2789589.6,SAN ROQUE,0.4,neutral,1.0,1.0,SierraV Segura,0.0,0.7,34441359.6,
1139408,URBANO,EDIFICADO NoPH,4940266.48,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,25604497.15,
1202310,URBANO,BALDIO,749700.0,SANTIAGO,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,19090506.1,
2224143,URBANO,EDIFICADO NoPH,3880459.62,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,134065809.4,
2448899,URBANO,EDIFICADO NoPH,8441875.62,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,230630520.36,
1134793,RURAL,EDIFICADO NoPH,6948624.58,SAN ROQUE,0.4,sadness,0.6,1.0,SierraV Segura,0.0,1.0,259220517.78,
1202309,URBANO,EDIFICADO NoPH,2456551.13,SANTIAGO,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,32624380.87,
1136185,URBANO,EDIFICADO NoPH,9243611.66,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,46937043.39,
2445408,URBANO,BALDIO,972544.65,SAN ROQUE,0.7,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,21194805.53,
1204488,URBANO,EDIFICADO NoPH,1715003.58,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,15197279.37,
2041045,RURAL,BALDIO,979049.9,SAN ROQUE,0.4,neutral,0.0,0.0,Volterra Seguros,0.0,1.0,14119901.29,
1203414,URBANO,EDIFICADO NoPH,944670.72,SANTIAGO,0.4,neutral,0.6,1.0,Aseguradora Norte,1.0,0.7,1048211.13,
1136535,URBANO,BALDIO,641214.0,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.7,19301137.76,
1205171,URBANO,EDIFICADO NoPH,3673299.12,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,25329367.68,
1205142,URBANO,EDIFICADO NoPH,1517474.24,SANTIAGO,0.0,neutral,0.5,1.0,SierraV Segura,0.0,1.0,11233892.12,
2041046,RURAL,BALDIO,85059.0,SAN ROQUE,0.0,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,623832.31,
1188341,URBANO,EDIFICADO NoPH,4036196.98,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,1.0,26482244.89,
1204120,URBANO,EDIFICADO NoPH,6844357.92,SANTIAGO,0.8999999999999999,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,68000840.38,
1204115,URBANO,BALDIO,959280.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,19955829.43,
1150910,URBANO,EDIFICADO NoPH,2082769.92,SAN ROQUE,0.5,neutral,1.0,0.5,Volterra Seguros,0.0,0.6,2266506.81,
2002992,URBANO,BALDIO,618502.5,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,1.0,1.0,547576.72,
1139757,URBANO,EDIFICADO NoPH,2515703.4,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,16450444.12,
1167948,URBANO,EDIFICADO NoPH,11143105.92,SAN ROQUE,1.0,fear,0.5,0.5,SierraVolt Energética Limitada,1.0,0.7,12956683.17,
1135343,URBANO,EDIFICADO NoPH,2064585.6,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,37234588.4,
2448906,URBANO,EDIFICADO NoPH,3811171.14,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,96048727.92,
1138911,URBANO,EDIFICADO NoPH,3423282.84,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.7,41939114.79,
2448903,URBANO,BALDIO,1304037.0,SAN ROQUE,0.4,sadness,0.6,1.0,Aseguradora Norte,0.0,0.6,47242752.61,
1135352,URBANO,BALDIO,439285.0,SAN ROQUE,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,4778287.83,
1152751,URBANO,BALDIO,252000.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7,270134.91,
2063790,URBANO,EDIFICADO NoPH,6056232.62,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7,210046343.55,
2120790,URBANO,EDIFICADO NoPH,4438786.97,SAN ROQUE,0.4,neutral,0.6,1.0,Volterra Seguros,0.0,0.7999999999999999,76567098.1,
1204277,URBANO,EDIFICADO NoPH,3198550.88,SANTIAGO,1.0,neutral,0.0,0.5,SierraVolt Energética Limitada,0.0,0.7,93296124.9,
1136708,URBANO,EDIFICADO NoPH,2852260.76,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.7,93030405.5,
1202027,URBANO,EDIFICADO NoPH,4167722.0,SANTIAGO,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,0.5,41980899.12,
1140825,URBANO,BALDIO,540540.0,SAN ROQUE,1.0,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,8980707.61,291891.60000000003
1204655,URBANO,BALDIO,452466.0,SANTIAGO,0.7,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,5363165.04,
1144211,URBANO,EDIFICADO NoPH,1646004.24,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,1704283.54,
1202011,URBANO,BALDIO,691740.0,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,21080316.77,
1188845,URBANO,EDIFICADO NoPH,3373364.16,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,96647783.09,
1190102,URBANO,EDIFICADO NoPH,1990251.2,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,2107528.07,
1204670,URBANO,BALDIO,365085.0,SANTIAGO,1.0,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,8030190.12,
2073843,RURAL,BALDIO,14667.12,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,147902.34,
1165772,URBANO,EDIFICADO NoPH,1976075.98,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,1.0,0.6,2367006.02,
1204601,URBANO,BALDIO,463050.0,SANTIAGO,0.5,neutral,0.5,0.0,SierraVolt Energética,0.0,1.0,5329310.07,
1173055,URBANO,EDIFICADO PH,1497318.9,SAN ROQUE,0.4,sadness,0.0,1.0,SierraV Segura,0.0,1.0,17440653.4,
1153115,URBANO,EDIFICADO NoPH,1962035.84,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,2243197.39,
1202020,URBANO,BALDIO,620727.2,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0999999999999999,10652795.87,
2471434,URBANO,BALDIO,2181687.27,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,1.0,67838250.93,
1205380,URBANO,EDIFICADO NoPH,7874591.46,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,39787730.31,
1174805,URBANO,EDIFICADO NoPH,1617714.88,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,11500368.88,
